#Build Info: Nov 15 2022 , 06:01:35: Release.
#Test Mobile Application   TM500 5G NR VERSION : NLA5.30.2 Rev1
#Data Logged Test Mobile Application Version: 

#23/05/03,18:17:40:436,DESKTOP-6J2DEE1,L1CELLWATCH,UE0000,ID:NA,200ms,SFN Timestamp,Cell Characteristics

#System Parameter
#ScriptFile = ""


#UserConfiguredValues
[RAT]                                   :[FDD-FDD],   [TDD-TDD],   [NR5G-NR5G],   
[CP Length]                             :[Normal CP-Normal CP],   [Extended CP-Extended CP],   
[Subfarmes reserved for MBSFN]          :[NO-NO],   [YES-YES],   

#State,Time,Carrier Frequency(MHz),Measurement Bandwidth(MHz),Number of Cells,Cell ID,Radio Context,RAT,CP Length,Subfarmes reserved for MBSFN,Cell Timing(uS),RSRP(dBm),RSRQ(dB),Minimum SSB RSRP(dBm),Maximum SSB RSRP(dBm),

0,18:17:54:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:54:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:54:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:54:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:54:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:54:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:54:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:55:036,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:55:036,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:55:236,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.8,-,-
0,18:17:55:236,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:55:436,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:55:436,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-125.6,-64.0
0,18:17:55:636,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:55:636,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
0,18:17:55:836,1835.000,1.40,1,101,0,FDD,Normal CP,NO,1445.0,-63.2,-3.7,-,-
0,18:17:55:836,3575.010,-,1,201,1,NR5G,-,-,-,-,-,-465.1,-64.0
